时间,广告位类型,广告位,广告展示数,点击量,预计收入,千次展示收益,点击率
2018/12/1,Banner,吃鸡大英雄-4399-横幅,"10,559",73,10.23,0.97,0.69%
2018/12/1,Banner,面条滑溜溜-4399-横幅,"7,007",20,1.5,0.21,0.29%
2018/12/1,开屏,完美贴合-qihoo-开屏,81,8,0.64,7.9,9.88%
2018/12/1,开屏,六角拼拼-oppo-开屏,337,19,3.49,10.36,5.64%
2018/12/1,Banner,羽毛球大乱斗-banner,727,7,0.45,0.62,0.96%
2018/12/1,开屏,全民跳一跳-小米-开屏,23,6,0.98,42.61,26.09%
2018/12/1,开屏,面条滑溜溜-小米-开屏,31,3,0.88,28.39,9.68%
2018/12/1,插屏,八分音符酱-努比亚-插屏,78,12,0.26,3.33,15.38%
2018/12/1,开屏,红心大战接龙-oppo-开屏,"9,657",492,54.28,5.62,5.09%
2018/12/1,Banner,全民跳一跳4399-横幅,39,0,0,0,0.00%
2018/12/1,Banner,疯狂投篮-联想-横幅,31,0,0,0,0.00%
2018/12/1,Banner,球球跳一跳-小米-横幅,53,2,0.23,4.34,3.77%
2018/12/1,原生,红心大战接龙-vivo-插屏(原),"2,939",450,79.56,27.07,15.31%
2018/12/1,开屏,保护气球-vivo-开屏,332,28,3.48,10.48,8.43%
2018/12/1,插屏,贪吃蛇大战2048-oppo-插屏-激励,0,0,0,0,0.00%
2018/12/1,开屏,飞刀射击-金立-开屏,56,7,0.61,10.89,12.50%
2018/12/1,Banner,面条滑溜溜-百度-横幅,177,0,0.04,0.23,0.00%
2018/12/1,原生,粘住火柴蜘蛛人-小米-开屏(原),279,20,1.61,5.77,7.17%
2018/12/1,Banner,芝士就是力量-qihoo-横幅,760,3,0.21,0.28,0.39%
2018/12/1,Banner,六角拼拼-vivo-横幅,"16,448",61,8.2,0.5,0.37%
2018/12/1,开屏,十字绣-联想-激励开屏,84,7,0.56,6.67,8.33%
2018/12/1,原生,球球跳一跳-qihoo-开屏(原),27,4,0.15,5.56,14.81%
2018/12/1,开屏,十字绣-小米-激励开屏,335,11,1.48,4.42,3.28%
2018/12/1,插屏,面条滑溜溜-百度-插屏,156,23,2.5,16.03,14.74%
2018/12/1,插屏,面条滑溜溜-小米-插屏,279,16,0.8,2.87,5.73%
2018/12/1,插屏,十字绣hj-hj-插屏,0,0,0,0,0.00%
2018/12/1,插屏,奇妙的森林-oppo-插屏,194,11,1.11,5.72,5.67%
2018/12/1,插屏,欢乐打豆豆-oppo-插屏,"8,900",278,21.93,2.46,3.12%
2018/12/1,开屏,欢乐打豆豆-应用宝-开屏,140,8,1.03,7.36,5.71%
2018/12/1,插屏,奇妙的森林-金立游戏-插屏,7,0,0,0,0.00%
2018/12/1,原生,红心大战接龙-vivo-开屏(原),"2,201",126,27.81,12.64,5.72%
2018/12/1,开屏,八分音符酱-OPPO-开屏,198,21,2.68,13.54,10.61%
2018/12/1,插屏,疯狂投篮-好游快爆-插屏,120,12,0.83,6.92,10.00%
2018/12/1,Banner,保护气球-oppo-横幅,"71,174",651,47.72,0.67,0.91%
2018/12/1,原生,纽扣的游戏-vivo-插屏(原),"17,503","4,437",664.05,37.94,25.35%
2018/12/1,原生,芝士就是力量-oppo-开屏(原),"3,981",142,9.35,2.35,3.57%
2018/12/1,插屏,欢乐球球-tap-插屏,165,8,0.65,3.94,4.85%
2018/12/1,原生,保护气球-好游-开屏(原),236,31,2.1,8.9,13.14%
2018/12/1,原生,保护气球-小米-插屏(原),"4,608","1,075",29.87,6.48,23.33%
2018/12/1,插屏,保护气球-qihoo-插屏,181,10,0.5,2.76,5.52%
2018/12/1,开屏,保护气球-联想-开屏,619,36,6.43,10.39,5.82%
2018/12/1,原生,完美贴合-vivo-开屏(原),"3,774",215,26.97,7.15,5.70%
2018/12/1,Banner,红心大战接龙-魅族-横幅,7,0,0,0,0.00%
2018/12/1,Banner,八分音符酱-百度-横幅,437,2,0.28,0.64,0.46%
2018/12/1,插屏,贪吃蛇大战2048-金立游戏-插屏,269,10,1.03,3.83,3.72%
2018/12/1,插屏,奇侠怪招2-插屏,0,0,0,0,0.00%
2018/12/1,原生,完美贴合-oppo-插屏(原),"3,358",372,21.94,6.53,11.08%
2018/12/1,开屏,魅影车手-好游-开屏,42,6,1.01,24.05,14.29%
2018/12/1,Banner,吃鸡大英雄-tap-横幅,776,7,0.51,0.66,0.90%
2018/12/1,插屏,滑稽大冒险-插屏,318,4,1.22,3.84,1.26%
2018/12/1,Banner,保护气球-vivo-横幅,"27,423",141,20.21,0.74,0.51%
2018/12/1,开屏,指尖飞车-华为-开屏,137,19,3.7,27.01,13.87%
2018/12/1,原生,开心玻璃杯-小米-开屏(原),"3,530",89,6.94,1.97,2.52%
2018/12/1,原生,保护气球-华为-插屏(原),"23,892","9,003",170.4,7.13,37.68%
2018/12/1,原生,面条滑溜溜-小米-插屏(原),"1,397",190,23.61,16.9,13.60%
2018/12/1,插屏,一球爆破-tap-插屏,35,1,0.01,0.29,2.86%
2018/12/1,开屏,十字绣-联想-开屏,115,4,0.53,4.61,3.48%
2018/12/1,原生,芝士就是力量-好游-开屏（原）,"1,406",26,1.73,1.23,1.85%
2018/12/1,开屏,地表最强音-小米-开屏,5,1,0.07,14,20.00%
2018/12/1,开屏,全民跳一跳-努比亚-开屏,47,6,0.57,12.13,12.77%
2018/12/1,开屏,保护气球-三星-开屏,706,58,6.76,9.58,8.22%
2018/12/1,开屏,指尖陀螺-vivo-开屏,"1,126",75,11.44,10.16,6.66%
2018/12/1,插屏,线条飞跃-联想-插屏,18,3,0.67,37.22,16.67%
2018/12/1,插屏,纽扣的游戏4399-插屏,72,15,0.68,9.44,20.83%
2018/12/1,插屏,开心玻璃杯-vivo-插屏,"3,563",272,37.38,10.49,7.63%
2018/12/1,原生,快乐玻璃杯-百度-插屏(原),"1,887",97,16.86,8.93,5.14%
2018/12/1,Banner,全民跳跳跳-taptap-横幅,171,0,0.01,0.06,0.00%
2018/12/1,开屏,指尖飞车-qihoo-开屏,470,68,11.53,24.53,14.47%
2018/12/1,原生,开心玻璃杯-oppo-开屏（自）,"3,416",142,11.95,3.5,4.16%
2018/12/1,开屏,吃鸡大英雄-vivo-开屏,163,16,1.12,6.87,9.82%
2018/12/1,插屏,纽扣的游戏-金立游戏-插屏,"4,837",259,12.62,2.61,5.35%
2018/12/1,原生,指尖飞车-华为-开屏(原),"11,198","2,408",53.33,4.76,21.50%
2018/12/1,插屏,全民跳一跳-联想-插屏,0,0,0,0,0.00%
2018/12/1,原生,贪吃蛇大战2048-4399-开屏(原),137,10,1.51,11.02,7.30%
2018/12/1,原生,贪吃蛇大战2048-oppo-开屏(原),907,137,8.43,9.29,15.10%
2018/12/1,开屏,指尖飞车-三星-开屏,"1,249",75,8.62,6.9,6.00%
2018/12/1,插屏,十字绣-oppo-插屏,88,18,1.01,11.48,20.45%
2018/12/1,开屏,指尖飞车-应用宝-开屏,200,6,1.04,5.2,3.00%
2018/12/1,原生,芝士就是力量-小米-插屏(原),"1,222",134,9.17,7.5,10.97%
2018/12/1,原生,开心玻璃杯-oppo-插屏(原生),"12,227","1,539",162.18,13.26,12.59%
2018/12/1,Banner,线条飞跃-4399-横幅,"2,672",21,2.06,0.77,0.79%
2018/12/1,插屏,假游戏2-插屏,184,5,0.65,3.53,2.72%
2018/12/1,开屏,一球爆破-联想-开屏,36,1,0.36,10,2.78%
2018/12/1,Banner,六角拼拼-酷派-横幅,416,0,0.2,0.48,0.00%
2018/12/1,插屏,十字绣-4399-插屏,233,13,0.89,3.82,5.58%
2018/12/1,Banner,六角拼拼-联想-横幅,481,0,0.03,0.06,0.00%
2018/12/1,原生,保护气球-qihoo-插屏(原),"6,771","2,400",46.16,6.82,35.45%
2018/12/1,开屏,飞刀射击-4399-开屏,135,11,0.75,5.56,8.15%
2018/12/1,原生,八分音符酱-4399-插屏(原),955,170,18.59,19.47,17.80%
2018/12/1,Banner,皮皮虾我们走-联想-横幅,284,1,0.09,0.32,0.35%
2018/12/1,Banner,线条飞跃-好游-横幅,188,1,0.01,0.05,0.53%
2018/12/1,插屏,保护气球-联想-插屏,"1,396",58,6.55,4.69,4.15%
2018/12/1,开屏,保护气球-4399-开屏,147,9,1.46,9.93,6.12%
2018/12/1,开屏,指尖飞车-联想-开屏,558,53,5.72,10.25,9.50%
2018/12/1,开屏,地表最强音-酷派-开屏,2,0,0.01,5,0.00%
2018/12/1,Banner,滚动的球球-oppo-横幅,"7,177",14,0.94,0.13,0.20%
2018/12/1,开屏,一球爆破-好游-开屏,23,2,0.51,22.17,8.70%
2018/12/1,原生,八分音符酱-4399-开屏(原),446,41,5.34,11.97,9.19%
2018/12/1,开屏,球球跳-vivo-开屏,805,97,12.82,15.93,12.05%
2018/12/1,原生,面条滑溜溜-4399-开屏(原),944,53,6.54,6.93,5.61%
2018/12/1,Banner,纽扣的游戏-小米-横幅,"1,162",24,1.18,1.02,2.07%
2018/12/1,原生,吃鸡大英雄-oppo-插屏(原),721,196,5.16,7.16,27.18%
2018/12/1,Banner,疯狂投篮-qihoo-横幅,"1,933",36,3.7,1.91,1.86%
2018/12/1,原生,指尖飞车-4399-插屏(原),103,26,3.88,37.67,25.24%
2018/12/1,Banner,吃鸡大英雄-oppo-横幅,"17,316",231,13.97,0.81,1.33%
2018/12/1,插屏,完美贴合-小米-插屏,31,3,0.31,10,9.68%
2018/12/1,开屏,贪吃蛇大战2048hj-hj-开屏,21,2,0.18,8.57,9.52%
2018/12/1,原生,保护气球-小米-开屏(原),"2,135",167,15.43,7.23,7.82%
2018/12/1,开屏,吃鸡大英雄-小米-开屏,425,12,2.29,5.39,2.82%
2018/12/1,Banner,贪吃蛇大战2048-oppo-横幅,"1,031",9,1.19,1.15,0.87%
2018/12/1,开屏,寻光-联想-开屏,41,2,0.1,2.44,4.88%
2018/12/1,插屏,吃鸡大英雄-tap-插屏,351,15,1.04,2.96,4.27%
2018/12/1,开屏,开心玻璃杯-小米-开屏,32,3,0.43,13.44,9.38%
2018/12/1,原生,保护气球-华为-开屏（原）,"14,186","1,540",55.54,3.92,10.86%
2018/12/1,Banner,飞刀射击-4399-横幅,374,11,0.79,2.11,2.94%
2018/12/1,开屏,守护你前行-ios-开屏,60,7,1.64,27.33,11.67%
2018/12/1,开屏,疯狂投篮-应用宝-开屏,90,9,0.63,7,10.00%
2018/12/1,插屏,六角拼拼-联想-插屏,118,2,0.34,2.88,1.69%
2018/12/1,Banner,开心玻璃杯-中兴-横幅,"24,205",45,3.62,0.15,0.19%
2018/12/1,开屏,球与方块-ios-开屏,2,1,0.12,60,50.00%
2018/12/1,插屏,线条飞跃-tap-插屏,69,3,0.35,5.07,4.35%
2018/12/1,开屏,假游戏2-开屏,80,10,0.9,11.25,12.50%
2018/12/1,开屏,线条飞跃-好游-开屏,14,0,0.01,0.71,0.00%
2018/12/1,原生,球球跳-oppo-插屏(原),"1,360",378,64.53,47.45,27.79%
2018/12/1,开屏,线条飞跃-tap-开屏,6,1,0.32,53.33,16.67%
2018/12/1,开屏,球球大战方块-好游-开屏,28,2,0.18,6.43,7.14%
2018/12/1,Banner,指尖飞车-好游-横幅,35,2,0.04,1.14,5.71%
2018/12/1,原生,开心玻璃杯-wifi-开屏(原),202,9,1.01,5,4.46%
2018/12/1,Banner,飞刀射击-小米-横幅,775,8,0.65,0.84,1.03%
2018/12/1,开屏,欢乐打豆豆-通用-开屏-激励,1,1,0.5,500,100.00%
2018/12/1,插屏,面条滑溜溜-联想-插屏,426,16,1.18,2.77,3.76%
2018/12/1,原生,线条飞跃-vivo-插屏(原),624,140,16.17,25.91,22.44%
2018/12/1,原生,芝士就是力量-小米-开屏（原）,997,41,4.16,4.17,4.11%
2018/12/1,原生,吃鸡大英雄-中兴-插屏(原),"2,616",448,9.69,3.7,17.13%
2018/12/1,开屏,线条飞跃-小米-开屏,43,4,0.24,5.58,9.30%
2018/12/1,插屏,寻光-小米-插屏,4,0,0,0,0.00%
2018/12/1,插屏,纽扣的游戏-oppo-插屏,"15,365","1,110",53.8,3.5,7.22%
2018/12/1,插屏,球球大战方块-联想-插屏,111,3,0.28,2.52,2.70%
2018/12/1,原生,芝士就是力量-4399-插屏(原),230,18,2.89,12.57,7.83%
2018/12/1,Banner,跳弹-OPPO-横幅-新,0,0,0,0,0.00%
2018/12/1,Banner,奇妙的森林-金立游戏-横幅,83,0,0,0,0.00%
2018/12/1,插屏,FreeStyle-联想-插屏,0,0,0,0,0.00%
2018/12/1,插屏,奇妙的森林-联想-插屏,0,0,0,0,0.00%
2018/12/1,开屏,全民跳一跳-oppo-开屏,675,82,8.99,13.32,12.15%
2018/12/1,插屏,纽扣的游戏-百度-插屏,0,0,0,0,0.00%
2018/12/1,开屏,羽毛球大乱斗-开屏,124,10,1.42,11.45,8.06%
2018/12/1,开屏,寻光-魅族-开屏,13,2,0.29,22.31,15.38%
2018/12/1,插屏,全民跳跳跳-taptap-插屏,24,0,0,0,0.00%
2018/12/1,Banner,面条滑溜溜-qihoo-横幅,"1,012",5,0.69,0.68,0.49%
2018/12/1,插屏,暖暖换装物语-插屏,0,0,0,0,0.00%
2018/12/1,插屏,指尖飞车-qihoo-插屏,509,22,1.4,2.75,4.32%
2018/12/1,插屏,吃鸡大英雄-联想-插屏,18,2,0.26,14.44,11.11%
2018/12/1,Banner,飞刀射击-oppo-横幅,"4,684",100,8.75,1.87,2.13%
2018/12/1,原生,贪吃蛇-联想-退出广告-自,1,0,0,0,0.00%
2018/12/1,开屏,全民跳一跳-联想-开屏,0,0,0,0,0.00%
2018/12/1,开屏,十字绣-oppo-开屏,85,5,0.83,9.76,5.88%
2018/12/1,插屏,指尖陀螺-小米-插屏,"1,067",42,2.99,2.8,3.94%
2018/12/1,Banner,欢乐球球-联想-横幅,375,0,0.02,0.05,0.00%
2018/12/1,原生,贪吃蛇大战2048-小米-开屏(原),365,34,4.6,12.6,9.32%
2018/12/1,Banner,指尖陀螺-联想-横幅,113,7,0.52,4.6,6.19%
2018/12/1,Banner,贪吃蛇大战2048-三星-横幅,683,8,0.94,1.38,1.17%
2018/12/1,插屏,飞刀射击-oppo-插屏,34,2,0.08,2.35,5.88%
2018/12/1,原生,十字绣-4399-插屏(原),"1,650",324,40.41,24.49,19.64%
2018/12/1,插屏,i6066-插屏,5,1,0.18,36,20.00%
2018/12/1,插屏,开心玻璃杯-小米-插屏,111,10,0.62,5.59,9.01%
2018/12/1,原生,芝士就是力量-百度-开屏(原),3,2,0.25,83.33,66.67%
2018/12/1,开屏,开心玻璃杯-oppo-开屏,483,28,2.85,5.9,5.80%
2018/12/1,Banner,一球爆破-小米-横幅,80,1,0.18,2.25,1.25%
2018/12/1,插屏,跳弹-阿里云-插屏-新,0,0,0,0,0.00%
2018/12/1,插屏,皮皮虾我们走-oppo-插屏,0,0,0,0,0.00%
2018/12/1,开屏,贪吃蛇大战2048-九游-开屏,4,0,0.01,2.5,0.00%
2018/12/1,Banner,一球爆破-联想-横幅,54,0,0.01,0.19,0.00%
2018/12/1,开屏,面条滑溜溜-vivo-开屏,0,0,0,0,0.00%
2018/12/1,Banner,十字绣-vivo-横幅,"44,156",88,11.94,0.27,0.20%
2018/12/1,Banner,球球大战方块-4399-横幅,21,0,0,0,0.00%
2018/12/1,开屏,滑稽大冒险-开屏,26,1,0.07,2.69,3.85%
2018/12/1,开屏,奇妙的森林-金立游戏-开屏,14,5,0.28,20,35.71%
2018/12/1,原生,保护气球-oppo-插屏(原生),"108,131","22,040",911.55,8.43,20.38%
2018/12/1,原生,疯狂投篮-通用-退出广告-自,13,0,0.01,0.77,0.00%
2018/12/1,Banner,芝士就是力量-4399-横幅,990,3,0.34,0.34,0.30%
2018/12/1,开屏,指尖陀螺-oppo-开屏,"17,104","1,292",101.64,5.94,7.55%
2018/12/1,插屏,飞刀射击-vivo-插屏,"1,389",73,7.55,5.44,5.26%
2018/12/1,Banner,球球跳一跳-百度-横幅,36,2,0.28,7.78,5.56%
2018/12/1,原生,魅影车手-oppo-插屏(原),"8,056","1,867",41.22,5.12,23.18%
2018/12/1,Banner,吃鸡大英雄-联想-横幅,25,0,0,0,0.00%
2018/12/1,Banner,指尖飞车-vivo-横幅,64,0,0.01,0.16,0.00%
2018/12/1,Banner,魅影车手-4399-横幅,"9,138",59,5.07,0.55,0.65%
2018/12/1,开屏,开心玻璃杯-vivo-开屏,"1,570",72,12.46,7.94,4.59%
2018/12/1,原生,十字绣-vivo-开屏（自）,"5,314",370,48.64,9.15,6.96%
2018/12/1,Banner,保护气球-4399-横幅,"22,249",115,13.14,0.59,0.52%
2018/12/1,原生,贪吃蛇大战2048-小米-插屏(原),947,141,9.55,10.08,14.89%
2018/12/1,Banner,指尖飞车-应用宝-横幅,110,0,0,0,0.00%
2018/12/1,Banner,欢乐打豆豆-应用宝-横幅,"3,856",15,2.05,0.53,0.39%
2018/12/1,开屏,寻光-百度-开屏,7,0,0.02,2.86,0.00%
2018/12/1,Banner,贪吃蛇大战2048-vivo-横幅,"1,792",6,0.54,0.3,0.33%
2018/12/1,插屏,红心大战接龙-金立游戏-插屏,395,13,0.91,2.3,3.29%
2018/12/1,插屏,指尖飞车-应用宝-插屏,348,12,1.24,3.56,3.45%
2018/12/1,Banner,指尖陀螺-oppo-横幅,"34,592",798,51.38,1.49,2.31%
2018/12/1,原生,疯狂投篮-oppo-开屏(原),"2,661",466,32.42,12.18,17.51%
2018/12/1,Banner,疯狂投篮-vivo-横幅,"10,276",310,26.88,2.62,3.02%
2018/12/1,Banner,纽扣的游戏-联想-横幅,231,1,0.11,0.48,0.43%
2018/12/1,Banner,开心玻璃杯-小米-横幅,"11,687",13,1.69,0.14,0.11%
2018/12/1,开屏,贪吃蛇大战2048-oppo-开屏-激励,4,0,0,0,0.00%
2018/12/1,插屏,芝士就是力量-联想-插屏,440,11,0.76,1.73,2.50%
2018/12/1,开屏,飞刀射击-oppo-开屏,23,3,0.25,10.87,13.04%
2018/12/1,插屏,忍者跳跃：跳伞大师-插屏,0,0,0,0,0.00%
2018/12/1,插屏,贪吃蛇大战2048-三星-插屏,537,25,2.54,4.73,4.66%
2018/12/1,开屏,线条飞跃-联想-开屏,4,1,0.37,92.5,25.00%
2018/12/1,插屏,六角拼拼-oppo-插屏,816,30,2.62,3.21,3.68%
2018/12/1,Banner,皮皮虾我们走-oppo-横幅,0,0,0,0,0.00%
2018/12/1,原生,完美贴合-oppo-开屏(原),590,49,4.64,7.86,8.31%
2018/12/1,Banner,球球跳-vivo-横幅,"6,232",52,7.46,1.2,0.83%
2018/12/1,插屏,贪吃蛇大战2048-九游-插屏,23,2,0.01,0.43,8.70%
2018/12/1,原生,纽扣的游戏-4399-开屏(原),191,15,2.03,10.63,7.85%
2018/12/1,原生,面条滑溜溜-4399-插屏(原),"2,200",344,48.51,22.05,15.64%
2018/12/1,Banner,面条滑溜溜-oppo-横幅,"4,157",18,2.21,0.53,0.43%
2018/12/1,插屏,欢乐打豆豆-三星-插屏,"1,007",43,4.62,4.59,4.27%
2018/12/1,原生,开心玻璃杯-4399-插屏(原),"23,835","3,184",425.1,17.84,13.36%
2018/12/1,Banner,贪吃蛇大战20484399-banner,"1,153",1,0.16,0.14,0.09%
2018/12/1,插屏,十字绣-联想-插屏,337,58,4.14,12.28,17.21%
2018/12/1,原生,吃鸡大英雄-oppo-开屏(原),"10,181",975,38.96,3.83,9.58%
2018/12/1,插屏,一球爆破-小米-插屏,88,1,0.13,1.48,1.14%
2018/12/1,原生,魅影车手-4399-开屏(原),513,63,8.94,17.43,12.28%
2018/12/1,原生,开心玻璃杯-中兴-开屏(原),332,20,0.92,2.77,6.02%
2018/12/1,原生,开心玻璃杯-wifi2-插屏(原),13,2,0.01,0.77,15.38%
2018/12/1,插屏,疯狂投篮-通用-插屏,374,5,0.36,0.96,1.34%
2018/12/1,Banner,奇侠怪招-横幅-新,"1,016",5,0.96,0.94,0.49%
2018/12/1,Banner,十字绣-小米-横幅,"1,981",7,0.57,0.29,0.35%
2018/12/1,开屏,一球爆破-oppo-开屏,997,91,9.93,9.96,9.13%
2018/12/1,插屏,一球爆破-oppo-插屏,"2,250",154,7.34,3.26,6.84%
2018/12/1,Banner,芝士就是力量-vivo-横幅,"22,035",52,6.15,0.28,0.24%
2018/12/1,原生,跳弹-4399-退出广告-自,4,0,0,0,0.00%
2018/12/1,Banner,面条滑溜溜-vivo-横幅,"13,908",71,7.78,0.56,0.51%
2018/12/1,Banner,快乐玻璃杯-百度-横幅,"3,570",1,0.63,0.18,0.03%
2018/12/1,开屏,奇妙的森林-4399-开屏,2,1,0.07,35,50.00%
2018/12/1,Banner,欢乐打豆豆-通用-横幅,"1,833",3,0.54,0.29,0.16%
2018/12/1,开屏,红心大战接龙-vivo-开屏,234,7,1.94,8.29,2.99%
2018/12/1,原生,贪吃蛇大战2048-vivo-开屏(原),524,72,10.25,19.56,13.74%
2018/12/1,Banner,跳弹-通用-横幅,"1,836",4,1.22,0.66,0.22%
2018/12/1,原生,完美贴合-小米-插屏(原),508,22,3.61,7.11,4.33%
2018/12/1,开屏,疯狂投篮-vivo-开屏,951,111,13.08,13.75,11.67%
2018/12/1,Banner,球球大战方块-oppo-横幅,"1,859",9,1.05,0.56,0.48%
2018/12/1,插屏,奇侠怪招-插屏-新,8,1,0.06,7.5,12.50%
2018/12/1,Banner,跳弹-阿里云-横幅-新,0,0,0,0,0.00%
2018/12/1,Banner,线条飞跃-联想-横幅,14,0,0,0,0.00%
2018/12/1,Banner,欢乐打豆豆-qihoo-横幅,"1,219",3,0.34,0.28,0.25%
2018/12/1,原生,疯狂投篮-oppo-插屏(原),"15,297","5,163",125.75,8.22,33.75%
2018/12/1,Banner,面条滑溜溜-小米-横幅,"1,337",4,0.73,0.55,0.30%
2018/12/1,原生,快乐玻璃杯-百度-开屏(原),590,17,2.67,4.53,2.88%
2018/12/1,开屏,红心大战接龙-小米-开屏,822,30,4.62,5.62,3.65%
2018/12/1,开屏,八分音符酱-小米-开屏,22,1,0.05,2.27,4.55%
2018/12/1,插屏,疯狂投篮-oppo-插屏,"1,193",74,4.92,4.12,6.20%
2018/12/1,原生,面条滑溜溜-oppo-开屏（自）,647,58,3.67,5.67,8.96%
2018/12/1,Banner,贪吃蛇大战2048-通用-banner,"1,841",7,0.96,0.52,0.38%
2018/12/1,Banner,欢乐球球-tap-横幅,400,1,0.21,0.53,0.25%
2018/12/1,Banner,六角拼拼-oppo-横幅,"4,724",14,2.03,0.43,0.30%
2018/12/1,开屏,吃鸡大英雄-好游-开屏,"1,798",67,5.11,2.84,3.73%
2018/12/1,原生,芝士就是力量-vivo-开屏(原),"12,212",443,53.16,4.35,3.63%
2018/12/1,插屏,地表最强音-酷派-插屏,0,0,0,0,0.00%
2018/12/1,开屏,球球跳一跳-小米-开屏,5,0,0.01,2,0.00%
2018/12/1,Banner,八分音符酱-vivo-横幅,"27,023",97,15.77,0.58,0.36%
2018/12/1,开屏,指尖陀螺-努比亚-开屏,20,3,0.83,41.5,15.00%
2018/12/1,插屏,掌上修仙-插屏,0,0,0,0,0.00%
2018/12/1,Banner,粘住火柴蜘蛛人-4399-横幅,414,5,0.27,0.65,1.21%
2018/12/1,开屏,疯狂投篮-应用宝-激励开屏,41,2,0.42,10.24,4.88%
2018/12/1,原生,十字绣-oppo-插屏（自）,"4,555","1,460",88.41,19.41,32.05%
2018/12/1,开屏,球球跳一跳-好游-开屏,7,1,0.09,12.86,14.29%
2018/12/1,插屏,欢乐球球-4399-插屏,300,10,1.25,4.17,3.33%
2018/12/1,Banner,指尖飞车-4399-横幅,313,4,0.26,0.83,1.28%
2018/12/1,原生,开心玻璃杯-wifi-插屏(原),368,81,1.43,3.89,22.01%
2018/12/1,插屏,贪吃蛇大战2048-联想-插屏,292,15,1.02,3.49,5.14%
2018/12/1,Banner,六角拼拼-小米-横幅,"4,321",17,3.43,0.79,0.39%
2018/12/1,Banner,八分音符酱-oppo-横幅,78,0,0.03,0.38,0.00%
2018/12/1,开屏,纽扣的游戏-三星-开屏,526,61,10.31,19.6,11.60%
2018/12/1,原生,保护气球-taptap-开屏(原),137,6,1.26,9.2,4.38%
2018/12/1,插屏,贪吃蛇大战2048-通用-插屏,"1,425",65,5.11,3.59,4.56%
2018/12/1,Banner,贪吃蛇大战2048-金立游戏-横幅,186,0,0.01,0.05,0.00%
2018/12/1,Banner,八分音符酱-小米-横幅,89,1,0.07,0.79,1.12%
2018/12/1,插屏,八分音符酱-联想-插屏-新,0,0,0,0,0.00%
2018/12/1,原生,吃鸡大英雄-qihoo-开屏(原),13,5,0.05,3.85,38.46%
2018/12/1,开屏,面条滑溜溜-联想-开屏,166,16,1.89,11.39,9.64%
2018/12/1,Banner,贪吃蛇大战2048hj-hj-横幅,39,1,0.06,1.54,2.56%
2018/12/1,原生,面条滑溜溜-oppo-插屏（自）,"2,094",633,27.65,13.2,30.23%
2018/12/1,Banner,红心大战接龙-小米-横幅,"7,156",18,2.58,0.36,0.25%
2018/12/1,开屏,保护气球-qihoo-开屏,35,2,0.28,8,5.71%
2018/12/1,插屏,八分音符酱-金立-插屏,0,0,0,0,0.00%
2018/12/1,原生,完美贴合-百度-开屏(原),31,2,0.08,2.58,6.45%
2018/12/1,原生,滚动的球球-oppo-开屏(原),636,130,8.39,13.19,20.44%
2018/12/1,开屏,八分音符酱-努比亚-开屏,66,8,1.45,21.97,12.12%
2018/12/1,开屏,十字绣-vivo-开屏,65,2,0.37,5.69,3.08%
2018/12/1,插屏,皮皮虾我们走-联想-插屏,127,11,0.93,7.32,8.66%
2018/12/1,插屏,欢乐球球-联想-插屏,189,10,0.51,2.7,5.29%
2018/12/1,开屏,奇侠怪招2-开屏,2,0,0,0,0.00%
2018/12/1,Banner,十字绣-oppo-横幅,"19,887",96,8.67,0.44,0.48%
2018/12/1,Banner,指尖陀螺-努比亚-横幅,164,5,0.55,3.35,3.05%
2018/12/1,原生,粘住火柴蜘蛛人-4399-开屏(原),225,18,2.81,12.49,8.00%
2018/12/1,原生,魅影车手-oppo-开屏(原),813,136,16.97,20.87,16.73%
2018/12/1,开屏,十字绣-金立游戏-激励开屏,233,3,0.61,2.62,1.29%
2018/12/1,开屏,斗图大作战-开屏,7,2,2.29,327.14,28.57%
2018/12/1,插屏,十字绣-应用宝-插屏,"1,862",212,1.9,1.02,11.39%
2018/12/1,Banner,开心玻璃杯-wifi2-横幅,145,0,0.01,0.07,0.00%
2018/12/1,开屏,欢乐球球-联想-开屏,56,9,0.91,16.25,16.07%
2018/12/1,插屏,球球跳一跳-小米-插屏,31,1,0.01,0.32,3.23%
2018/12/1,插屏,指尖飞车-oppo-插屏,15,0,0.01,0.67,0.00%
2018/12/1,开屏,贪吃大作战-华为-开屏,941,75,8.24,8.76,7.97%
2018/12/1,开屏,贪吃蛇大战2048-努比亚-开屏,125,14,1.73,13.84,11.20%
2018/12/1,Banner,吃鸡大英雄-中兴-横幅,"3,972",23,2.07,0.52,0.58%
2018/12/1,开屏,吃鸡大英雄-oppo-开屏,36,1,0.39,10.83,2.78%
2018/12/1,插屏,贪吃大作战-华为-插屏,"4,543",283,13.32,2.93,6.23%
2018/12/1,开屏,欢乐打豆豆-通用-开屏,87,7,1.18,13.56,8.05%
2018/12/1,插屏,完美贴合-联想-插屏,92,5,0.45,4.89,5.43%
2018/12/1,Banner,球球跳一跳-qihoo-横幅,232,11,0.35,1.51,4.74%
2018/12/1,Banner,八分音符酱4399-横幅,"4,702",15,1.7,0.36,0.32%
2018/12/1,Banner,芝士就是力量-好游-横幅,"3,721",9,1.02,0.27,0.24%
2018/12/1,Banner,八分音符酱-努比亚-横幅,258,2,0.37,1.43,0.78%
2018/12/1,插屏,十字绣-小米-插屏,"3,434",320,4.16,1.21,9.32%
